Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1375383818393,-221,-444,2038,-6,23,10,1051612569,141996246,-54921841,154444704,-17803
1375383818429,-218,-440,2026,-5,19,9,1051613261,141979389,-54865692,154475450,-17798
1375383818430,-230,-452,2041,-5,20,10,1051613705,141961852,-54807011,154509369,-17793
1375383818433,-236,-449,2049,-7,25,9,1051615827,141937927,-54735826,154542139,-17787
1375383818433,-241,-458,2040,-10,26,11,1051618410,141904394,-54664547,154580576,-17782
1375383818436,-251,-464,2042,-15,27,13,1051621978,141857597,-54593855,154624234,-17777
1375383818436,-264,-456,2048,-19,33,15,1051626916,141797656,-54509858,154675258,-17772
1375383818439,-264,-453,2039,-21,35,15,1051632879,141730392,-54422771,154727021,-17767
1375383818439,-261,-441,2037,-23,35,14,1051639984,141657642,-54336340,154775721,-17762
1375383818445,-248,-448,2043,-24,36,12,1051648594,141580613,-54246702,154819139,-17757
1375383818446,-242,-443,2045,-25,34,13,1051656928,141501928,-54161719,154864209,-17752
1375383818456,-237,-433,2029,-28,29,12,1051666200,141416343,-54090989,154904136,-17747
1375383818456,-227,-440,2037,-31,16,10,1051675642,141327309,-54056972,154933159,-17742
1375383818460,-210,-436,2038,-35,-2,7,1051684895,141238186,-54072053,154946364,-17736
1375383818460,-211,-421,2065,-37,-9,5,1051694937,141145913,-54104818,154950849,-17731
1375383818497,-190,-420,2049,-25,4,3,1051703848,141076809,-54095946,154956390,-17726
1375383818497,-211,-435,2047,-20,7,2,1051711872,141020716,-54073919,154960685,-17721
1375383818501,-213,-436,2044,-15,5,1,1051717709,140981781,-54057332,154962278,-17716
1375383818502,-216,-440,2040,-11,0,-2,1051722510,140956810,-54052240,154954182,-17711
1375383818504,-221,-445,2035,-11,-6,-5,1051727205,140938205,-54062751,154935571,-17706
1375383818504,-221,-447,2045,-9,-13,-6,1051730410,140929069,-54092231,154911832,-17701
1375383818506,-237,-458,2032,-9,-27,-9,1051732856,140926060,-54159622,154874418,-17696
1375383818506,-254,-452,2041,-14,-41,-10,1051735191,140916922,-54269758,154828318,-17690
1375383818514,-236,-470,2035,-13,-46,-11,1051736775,140912066,-54395114,154777978,-17685
1375383818514,-267,-446,2065,-22,-67,-12,1051739006,140892825,-54580118,154715195,-17680
1375383818525,-246,-448,2052,-19,-50,-6,1051740226,140870820,-54722265,154676718,-17675
1375383818525,-244,-443,2055,-17,-41,-4,1051741302,140850747,-54836648,154647176,-17670
1375383818535,-226,-458,2058,-17,-36,-3,1051742787,140827762,-54937164,154622327,-17665
1375383818536,-221,-449,2052,-19,-33,1,1051743813,140798750,-55029052,154609098,-17660
1375383818546,-205,-435,2056,-24,-35,5,1051744906,140755040,-55129701,154605604,-17655
1375383818546,-204,-443,2068,-28,-31,12,1051745564,140695449,-55221659,154622550,-17649
1375383818553,-203,-437,2061,-34,-28,17,1051746803,140617653,-55309084,154653641,-17644
1375383818553,-197,-433,2054,-39,-27,21,1051748453,140524390,-55397302,154695608,-17639
1375383818564,-209,-428,2050,-40,-27,20,1051750952,140428180,-55484951,154734570,-17634
1375383818565,-215,-438,2043,-40,-25,21,1051753234,140330772,-55568920,154777286,-17629
1375383818573,-216,-446,2051,-38,-25,22,1051754111,140240359,-55653009,154823057,-17624
1375383818573,-226,-440,2060,-38,-30,20,1051754976,140153051,-55750175,154861280,-17619
1375383818582,-230,-441,2040,-35,-28,18,1051755842,140072827,-55840912,154895290,-17614
1375383818582,-241,-440,2056,-31,-25,18,1051755495,140003424,-55922264,154931032,-17608
1375383818594,-256,-441,2035,-27,-24,15,1051755007,139944840,-55999146,154959501,-17603
1375383818594,-277,-441,2055,-26,-26,15,1051753567,139890929,-56083232,154987544,-17598
1375383818605,-273,-443,2051,-20,-25,14,1051750319,139853283,-56163901,155014346,-17593
1375383818605,-267,-437,2057,-17,-26,11,1051747033,139825218,-56244502,155032732,-17588
1375383818616,-253,-434,2048,-15,-25,8,1051744556,139801815,-56319634,155043366,-17583
1375383818616,-252,-435,2044,-13,-24,5,1051742863,139783777,-56388469,155046097,-17578
1375383818620,-241,-440,2052,-11,-22,5,1051740701,139770752,-56450752,155049838,-17573
1375383818620,-240,-429,2039,-10,-22,3,1051739081,139760998,-56510320,155047925,-17568
1375383818658,-235,-430,2042,-8,-25,3,1051736353,139757190,-56577695,155045286,-17563
1375383818658,-211,-417,2034,-6,-24,2,1051733498,139758667,-56640377,155040436,-17557
1375383818661,-194,-421,2046,-5,-24,0,1051731480,139761595,-56699333,155029938,-17552
1375383818661,-206,-426,2048,-3,-24,-1,1051729315,139770098,-56754781,155016671,-17547
1375383818664,-209,-432,2046,-4,-26,-2,1051727449,139777483,-56817167,154999813,-17542
1375383818664,-232,-437,2057,-4,-27,0,1051724487,139785790,-56883338,154988154,-17537
1375383818670,-229,-435,2055,-3,-27,1,1051720482,139797340,-56951970,154979709,-17532
1375383818670,-240,-442,2042,-4,-27,4,1051715658,139805408,-57021800,154979488,-17526
1375383818672,-245,-442,2062,-7,-26,3,1051712245,139806215,-57091018,154976442,-17522
1375383818672,-255,-436,2048,-7,-23,4,1051708916,139805075,-57152514,154977390,-17517
1375383818683,-281,-437,2053,-7,-23,3,1051705904,139803981,-57215110,154975723,-17511
1375383818683,-280,-436,2038,-6,-21,2,1051702970,139805378,-57274338,154972493,-17506
1375383818695,-278,-437,2037,-3,-17,-1,1051700719,139814326,-57320071,154962791,-17501
1375383818696,-255,-436,2047,-1,-14,-4,1051699423,139828209,-57355189,154946066,-17496
1375383818703,-246,-430,2053,1,-11,-7,1051698860,139849327,-57379450,154921844,-17491
1375383818704,-251,-432,2055,2,-12,-8,1051698388,139872763,-57404672,154894548,-17486
1375383818715,-234,-436,2048,5,-9,-10,1051698012,139903905,-57420035,154863272,-17481
1375383818715,-233,-429,2058,4,-6,-10,1051698565,139931420,-57425365,154832681,-17476
1375383818721,-227,-433,2049,5,-4,-9,1051698789,139959588,-57424939,154805859,-17470
1375383818721,-203,-421,2046,6,-3,-12,1051699998,139991250,-57419500,154771030,-17465
1375383818760,-208,-422,2043,7,0,-9,1051700826,140019508,-57404161,154745524,-17460
1375383818760,-216,-430,2052,5,-1,-7,1051700969,140045348,-57393413,154725151,-17455
1375383818762,-220,-436,2045,2,-4,-4,1051700391,140064328,-57394121,154711633,-17450
1375383818762,-220,-433,2048,1,-6,-2,1051698903,140082006,-57402045,154702802,-17445
1375383818765,-237,-440,2047,0,-10,-1,1051696819,140097922,-57421974,154695162,-17440
1375383818765,-235,-434,2051,1,-11,1,1051693109,140117856,-57446954,154693057,-17435
1375383818771,-249,-437,2036,1,-12,1,1051689366,140137328,-57474547,154690619,-17429
1375383818771,-261,-441,2056,0,-13,1,1051685583,140155447,-57507162,154687800,-17424
1375383818774,-266,-446,2046,-1,-16,0,1051682570,140168953,-57546921,154681259,-17419
1375383818774,-273,-442,2055,0,-13,2,1051678128,140187906,-57581617,154681376,-17414
1375383818783,-275,-435,2048,-2,-9,3,1051675182,140195587,-57604705,154685844,-17409
1375383818784,-265,-430,2048,-3,-5,2,1051673672,140198399,-57617085,154688948,-17404
1375383818795,-253,-420,2037,-2,-1,0,1051673399,140201927,-57615989,154688015,-17399
1375383818796,-245,-430,2037,0,-4,-5,1051673657,140215256,-57621886,154671983,-17394
1375383818805,-242,-421,2044,4,-4,-7,1051673201,140241139,-57624227,154650745,-17389
1375383818805,-220,-417,2045,8,-5,-13,1051673752,140278218,-57625202,154613006,-17383
1375383818811,-221,-422,2047,10,-5,-18,1051675906,140320800,-57620901,154561314,-17378
1375383818812,-220,-418,2047,14,-5,-23,1051678553,140375868,-57613088,154496194,-17373
1375383818866,-231,-430,2035,21,-4,-30,1051681674,140450688,-57596941,154412948,-17368
1375383818866,-224,-434,2037,25,-5,-36,1051685270,140539963,-57580969,154313148,-17363
1375383818873,-234,-434,2036,28,-4,-42,1051690381,140638397,-57557782,154197242,-17358
1375383818873,-236,-448,2052,31,-4,-45,1051695471,140745823,-57533476,154073532,-17353
1375383818875,-252,-445,2046,32,0,-47,1051701848,140853020,-57496996,153945607,-17348
1375383818875,-256,-452,2053,33,3,-47,1051708127,140961812,-57453794,153819213,-17343
1375383818877,-239,-462,2034,31,10,-46,1051715696,141062581,-57392465,153697929,-17338
1375383818878,-272,-452,2051,26,4,-43,1051722936,141152804,-57349156,153581679,-17332
1375383818884,-258,-451,2046,23,5,-37,1051728850,141232039,-57310507,153482732,-17327
1375383818884,-248,-448,2048,19,3,-34,1051734863,141300210,-57278644,153390646,-17322
1375383818886,-255,-448,2050,14,-2,-31,1051740541,141358153,-57262397,153304371,-17317
1375383818886,-241,-431,2055,9,-1,-25,1051745734,141400778,-57248481,153234616,-17312
1375383818889,-213,-450,2013,9,0,-22,1051750625,141437340,-57231888,153173486,-17307
1375383818889,-243,-435,2051,-1,-20,-10,1051751332,141454940,-57273927,153136666,-17302
1375383818895,-197,-450,2055,-3,-9,-1,1051750864,141458550,-57292757,153129497,-17297
1375383818895,-210,-434,2049,-10,-18,7,1051748710,141445929,-57336769,153139478,-17291
1375383818906,-210,-424,2051,-12,-18,13,1051744904,141425307,-57385787,153166306,-17286
1375383818906,-210,-424,2056,-15,-17,16,1051741294,141394186,-57434498,153201560,-17281
1375383818909,-224,-434,2061,-16,-17,16,1051738081,141360121,-57483526,153236659,-17276
1375383818909,-234,-441,2029,-15,-14,17,1051734283,141328727,-57525521,153275923,-17271
1375383818947,-229,-439,2040,-16,-14,21,1051728867,141295936,-57570892,153326272,-17266
1375383818947,-240,-439,2043,-16,-12,21,1051723887,141261682,-57609928,153377328,-17261
1375383818951,-259,-438,2046,-15,-9,19,1051719699,141229402,-57640664,153424213,-17256
1375383818951,-269,-442,2046,-12,-7,19,1051714511,141204803,-57666824,153472582,-17250
1375383818954,-277,-439,2044,-11,-5,17,1051709909,141183134,-57687332,153516345,-17245
1375383818954,-273,-445,2041,-9,-3,15,1051705620,141166401,-57701704,153555703,-17240
1375383818956,-275,-440,2058,-8,-4,12,1051701976,141154089,-57716773,153586312,-17235
1375383818956,-261,-433,2044,-7,-3,9,1051699463,141143537,-57727610,153609140,-17230
1375383818962,-258,-435,2034,-5,-1,5,1051698315,141137798,-57729148,153621696,-17225
1375383818962,-256,-429,2037,-4,-2,2,1051697821,141136242,-57731679,153625556,-17220
1375383818999,-242,-425,2043,-3,-3,0,1051697730,141137372,-57735684,153623633,-17215
1375383818999,-235,-421,2046,-1,-4,-1,1051696845,141146999,-57741997,153618474,-17210
1375383819001,-219,-425,2042,1,-6,-2,1051695453,141162520,-57751909,153610019,-17205
1375383819001,-206,-426,2037,1,-8,-5,1051695080,141179664,-57764337,153592142,-17199
1375383819007,-208,-426,2036,2,-7,-6,1051694996,141199421,-57771654,153571801,-17194
1375383819007,-231,-432,2054,3,-8,-7,1051694766,141222594,-57781237,153548463,-17189
1375383819010,-227,-443,2036,3,-7,-8,1051694863,141245984,-57790061,153522964,-17184
1375383819010,-234,-434,2045,3,-8,-7,1051694208,141271422,-57801598,153499701,-17179
1375383819012,-229,-445,2052,1,-6,-8,1051695110,141289343,-57808872,153474284,-17174
1375383819013,-238,-443,2034,1,-7,-7,1051695394,141308501,-57818413,153451106,-17169
1375383819053,-263,-452,2035,3,-7,-7,1051694767,141333729,-57828492,153428369,-17164
1375383819053,-260,-452,2040,2,-8,-5,1051693165,141357653,-57845356,153410950,-17159
1375383819054,-269,-445,2035,-1,-8,-5,1051692750,141372956,-57863012,153393031,-17153
1375383819054,-254,-450,2066,-1,-9,-2,1051691459,141384462,-57883484,153383557,-17148
1375383819057,-253,-439,2043,-6,-6,4,1051690310,141379173,-57897535,153391005,-17143
1375383819058,-259,-432,2048,-9,-8,5,1051689616,141365575,-57919175,153400128,-17138
1375383819064,-243,-433,2042,-10,-1,7,1051689612,141345125,-57923152,153417495,-17133
1375383819064,-247,-432,2049,-10,-2,6,1051689990,141325311,-57927683,153431447,-17128
1375383819066,-235,-424,2047,-9,1,7,1051690425,141303848,-57924593,153449399,-17123
1375383819066,-225,-426,2043,-8,2,6,1051691268,141283882,-57916653,153465001,-17118
1375383819070,-215,-429,2037,-7,5,6,1051692256,141265711,-57898713,153481723,-17112
1375383819071,-216,-425,2045,-8,6,5,1051694219,141244885,-57876828,153495693,-17107
1375383819109,-216,-429,2047,-4,6,3,1051695573,141234870,-57852659,153504742,-17102
1375383819109,-227,-428,2051,-3,6,2,1051696915,141228221,-57827613,153511103,-17097
1375383819111,-237,-422,2042,-3,6,0,1051698988,141221808,-57803120,153512029,-17092
1375383819111,-235,-437,2052,0,5,-1,1051700112,141224101,-57781276,153510439,-17087
1375383819114,-240,-445,2038,0,5,-4,1051701806,141231477,-57760045,153500041,-17082
1375383819114,-262,-447,2051,0,6,-5,1051704364,141236848,-57733887,153487413,-17077
1375383819120,-276,-444,2029,0,7,-4,1051705938,141245022,-57710153,153478033,-17072
1375383819120,-283,-453,2044,1,9,-6,1051708041,141256048,-57681701,153464169,-17066
1375383819122,-269,-446,2037,1,9,-8,1051710841,141268061,-57652985,153444715,-17061
1375383819123,-257,-442,2051,2,9,-7,1051713061,141281900,-57622792,153428096,-17056
1375383819134,-253,-438,2050,1,8,-9,1051716569,141292544,-57593521,153405237,-17051
1375383819134,-248,-439,2034,2,8,-8,1051719381,141305330,-57563842,153385324,-17046
1375383819142,-237,-428,2048,3,6,-8,1051721470,141322278,-57538958,153364723,-17041
1375383819143,-224,-431,2042,2,5,-9,1051724519,141335067,-57515625,153340771,-17036
1375383819154,-213,-432,2033,2,4,-8,1051727076,141348450,-57493936,153319031,-17031
1375383819154,-204,-426,2052,1,2,-8,1051729762,141360077,-57477042,153296217,-17026
1375383819165,-205,-425,2045,1,-1,-7,1051731471,141374119,-57467313,153275184,-17020
1375383819165,-212,-433,2047,0,-2,-6,1051732964,141385729,-57461407,153256444,-17015
1375383819169,-222,-439,2049,-1,-5,-4,1051733389,141396434,-57465732,153242034,-17010
1375383819169,-225,-436,2041,-1,-8,-3,1051733300,141405790,-57477506,153229594,-17005
1375383819205,-230,-438,2047,-1,-7,-3,1051733333,141414682,-57486998,153217598,-17000
1375383819206,-233,-448,2035,-3,-4,1,1051732897,141416251,-57490892,153217680,-16995
1375383819233,-257,-446,2045,-7,-3,2,1051733491,141407660,-57494316,153220250,-16990
1375383819233,-267,-447,2043,-5,2,1,1051734700,141399800,-57485750,153222416,-16985
1375383819255,-273,-450,2042,-6,6,2,1051736360,141387694,-57467981,153228862,-16980
1375383819255,-277,-449,2049,-8,7,1,1051739223,141370215,-57448538,153232628,-16974
1375383819258,-266,-441,2058,-8,9,3,1051741578,141351342,-57424666,153242821,-16969
1375383819258,-255,-436,2053,-8,10,2,1051744758,141330827,-57396339,153250532,-16964
1375383819260,-259,-434,2039,-8,12,2,1051748398,141308910,-57361259,153258896,-16959
1375383819260,-247,-429,2047,-7,14,2,1051751878,141289262,-57320889,153268234,-16954
1375383819266,-235,-428,2053,-7,19,1,1051756757,141266707,-57264703,153276549,-16949
1375383819266,-225,-433,2048,-4,20,-2,1051762047,141252123,-57201886,153277147,-16944
1375383819268,-217,-423,2044,-4,23,-2,1051767802,141236914,-57129459,153278681,-16939
1375383819268,-210,-428,2047,-2,25,-2,1051773297,141225328,-57049931,153281272,-16933
1375383819271,-216,-432,2053,-2,26,-3,1051779365,141213876,-56966286,153281294,-16928
1375383819271,-225,-437,2044,-1,26,-3,1051784960,141205601,-56882843,153281517,-16923
1375383819278,-226,-436,2053,0,30,-5,1051790858,141203024,-56790574,153277637,-16918
1375383819278,-225,-444,2046,1,31,-5,1051796565,141202450,-56695166,153274321,-16913
1375383819280,-229,-446,2050,0,32,-4,1051802250,141199664,-56597605,153273932,-16908
1375383819280,-254,-447,2050,1,32,-4,1051807497,141199849,-56500076,153273737,-16903
1375383819282,-255,-449,2044,0,31,-3,1051812272,141197993,-56409176,153276158,-16898
1375383819282,-279,-447,2046,2,28,-5,1051816585,141203707,-56325314,153272142,-16893
1375383819292,-263,-439,2050,0,29,-5,1051821573,141203478,-56242417,153268564,-16887
1375383819292,-254,-436,2048,3,31,-5,1051826015,141209520,-56150909,153266061,-16882
1375383819303,-252,-437,2055,1,32,-5,1051831473,141209120,-56056460,153263547,-16877
1375383819303,-251,-433,2044,3,32,-5,1051836209,141214185,-55960893,153261305,-16872
1375383819314,-241,-424,2041,7,33,-5,1051839586,141229910,-55861035,153260063,-16867
1375383819314,-231,-428,2044,9,31,-6,1051842520,141251077,-55764643,153255529,-16862
1375383819322,-223,-424,2041,9,30,-5,1051844952,141272712,-55670155,153253247,-16857
1375383819322,-210,-433,2049,9,30,-4,1051847087,141293689,-55575240,153253703,-16852
1375383819334,-204,-430,2041,7,31,-2,1051849351,141308949,-55477297,153259577,-16847
1375383819334,-207,-437,2040,6,31,-3,1051852452,141321357,-55378870,153262452,-16841
1375383819340,-210,-432,2044,4,32,-3,1051856312,141328649,-55278747,153265381,-16836
1375383819340,-211,-432,2058,3,31,-2,1051860035,141332727,-55182666,153270691,-16831
1375383819379,-221,-441,2033,1,30,-2,1051864411,141331175,-55090196,153275361,-16826
1375383819379,-220,-440,2036,-1,30,-1,1051869297,141322678,-54997916,153282800,-16821
1375383819381,-233,-441,2042,-3,27,1,1051873708,141309283,-54915516,153294424,-16816
1375383819381,-248,-444,2045,-2,26,-1,1051878283,141299524,-54836270,153300395,-16811
1375383819384,-255,-448,2047,-2,24,-1,1051882376,141291075,-54764380,153305797,-16806
1375383819384,-263,-445,2038,-1,20,-2,1051885794,141287725,-54703689,153307098,-16801
1375383819390,-260,-439,2057,-1,19,-4,1051889791,141285136,-54646212,153302563,-16795
1375383819390,-239,-441,2048,0,21,-5,1051894307,141283318,-54581894,153296162,-16790
1375383819392,-239,-440,2055,0,20,-5,1051898819,141282107,-54517951,153289070,-16785
1375383819392,-234,-436,2051,-2,19,-4,1051903571,141275214,-54457966,153284134,-16780
1375383819404,-232,-430,2058,-3,17,-4,1051908489,141265920,-54403546,153278274,-16775
1375383819404,-211,-428,2049,-4,17,-2,1051913095,141252580,-54350102,153277917,-16770
1375383819412,-201,-426,2055,-3,13,-3,1051917349,141243554,-54304722,153273126,-16765
1375383819412,-192,-423,2048,-3,11,-3,1051921468,141234766,-54263729,153267472,-16760
1375383819423,-191,-426,2055,-3,9,-2,1051924985,141226387,-54227792,153263771,-16754
1375383819423,-204,-426,2043,-3,6,-3,1051928479,141219495,-54199637,153256103,-16749
1375383819430,-211,-435,2058,-2,4,-1,1051930297,141216520,-54179159,153253604,-16744
1375383819430,-222,-433,2039,-2,1,-2,1051931970,141215602,-54167208,153247189,-16739
1375383819468,-221,-443,2051,-1,2,-3,1051933640,141217765,-54153276,153238655,-16734
1375383819468,-233,-438,2044,0,1,-4,1051935134,141224056,-54140909,153226977,-16729
1375383819471,-245,-445,2046,1,1,-3,1051935231,141236032,-54132541,153218229,-16724
1375383819471,-255,-448,2047,1,1,-5,1051935937,141249234,-54124714,153203973,-16719
1375383819473,-272,-445,2047,1,3,-5,1051936794,141262089,-54112424,153190578,-16714
1375383819473,-257,-442,2050,2,4,-5,1051937283,141277241,-54099041,153177973,-16708
1375383819480,-245,-434,2047,1,4,-7,1051939173,141289191,-54083532,153159448,-16703
1375383819480,-235,-433,2047,3,4,-8,1051940933,141305851,-54065583,153138328,-16698
1375383819482,-235,-437,2050,3,4,-10,1051943624,141322518,-54045703,153111478,-16693
1375383819482,-231,-428,2058,3,2,-9,1051945580,141340221,-54031701,153086638,-16688
1375383819492,-224,-431,2045,2,1,-10,1051948375,141354289,-54020133,153058524,-16683
